Group Number,Date_Submittted,Analyte_(Lead),Result_Lead_(PPB),Analyte_(Copper),Result_Copper_(PPB),Address,City,Zip_Code,Site_Code,Service_Line_Material,Sample_Location
2,3/7/2016,Lead,2,Copper,210,E SECOND ST  ,FLINT,48503,FS2688,Copper,KITCHEN
2,3/2/2016,Lead,2,Copper,0,RASKOB ST   ,FLINT,48504,FS2717,Copper,KITCHEN
2,3/3/2016,Lead,2,Copper,100,DALE AVE   ,FLINT,48506,FS2719,Copper,
2,3/2/2016,Lead,3,Copper,60,W GENESEE ST  ,FLINT,48504,FS0040,Copper,
2,3/3/2016,Lead,3,Copper,110,CHURCHILL AVE   ,FLINT,48506,FS0054,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,90,RISEDORPH AVE   ,FLINT,48506,FS0056,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,100,SALISHAN CIR   ,FLINT,48506,FS0063,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,90,CARTIER ST   ,FLINT,48504,FS0107,Copper,
2,3/3/2016,Lead,3,Copper,0,JANICE DR   ,FLINT,48504,FS0137,Copper,KITCHEN
2,3/3/2016,Lead,3,Copper,70,GLOUCESTER ST   ,FLINT,48503,FS0173,Copper,BATHROOM
2,3/2/2016,Lead,3,Copper,0,MAJOR ST   ,FLINT,48507,FS0241,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,0,S VERNON AVE  ,FLINT,48503,FS0290,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,90,COPEMAN BLVD   ,FLINT,48504,FS0334,Copper,BATHROOM
2,3/2/2016,Lead,3,Copper,0,OKLAHOMA AVE   ,FLINT,48506,FS0343,Copper,
2,3/2/2016,Lead,3,Copper,0,OKLAHOMA AVE   ,FLINT,48506,FS0344,Copper,KITCHEN
2,3/3/2016,Lead,3,Copper,0,MISSOURI AVE   ,FLINT,48506,FS0350,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,0,MACKIN RD   ,FLINT,48504,FS0357,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,0,MACKIN RD   ,FLINT,48502,FS0398,Copper,
2,3/2/2016,Lead,3,Copper,0,SENECA ST   ,FLINT,48504,FS0413,Copper,
2,3/2/2016,Lead,3,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0418,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,260,COPEMAN BLVD   ,FLINT,48504,FS0426,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,120,SENECA ST   ,FLINT,48504,FS0617,Copper,BATHROOM
2,3/2/2016,Lead,3,Copper,0,SENECA ST   ,FLINT,48504,FS0618,Copper,KITCHEN
2,3/4/2016,Lead,3,Copper,100,PENCOMBE PL   ,FLINT,48503,FS0689,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,60,HELBER ST   ,FLINT,48504,FS0713,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,70,LEITH ST   ,FLINT,48505,FS1470,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,110,BRENTWOOD DR   ,FLINT,48503,FS1718,Copper,BATHROOM
2,3/2/2016,Lead,3,Copper,0,AVENUE B   ,FLINT,48503,FS2012,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,70,SOUTH DR   ,FLINT,48503,FS2033,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,0,CLINTON ST   ,FLINT,48507,FS2079,Copper,BATHROOM
2,3/2/2016,Lead,3,Copper,0,E WELLINGTON AVE  ,FLINT,48503,FS2120,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,60,E BAKER ST  ,FLINT,48505,FS2220,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,0,PIERCE ST   ,FLINT,48503,FS2246,Copper,KITCHEN
2,3/2/2016,Lead,3,Copper,70,FRANK ST   ,FLINT,48504,FS2261,Copper,
2,3/6/2016,Lead,3,Copper,0,W VAN WAGONER AVE ,FLINT,48505,FS2382,Copper,KITCHEN
2,3/7/2016,Lead,3,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2389,Copper,
2,3/2/2016,Lead,3,Copper,0,BARTH ST   ,FLINT,48504,FS2718,Copper,
2,3/2/2016,Lead,4,Copper,70,W JAMIESON ST  ,FLINT,48505,FS0041,Copper,BATHROOM
2,3/2/2016,Lead,4,Copper,0,LYNN CT   ,FLINT,48503,FS0167,Copper,BATHROOM
2,3/2/2016,Lead,4,Copper,120,WINDEMERE AVE   ,FLINT,48503,FS0291,Copper,BATHROOM
2,3/2/2016,Lead,4,Copper,70,KANSAS AVE   ,FLINT,48506,FS0301,Copper,KITCHEN
2,3/2/2016,Lead,4,Copper,90,E COURT ST  ,FLINT,48503,FS0306,Copper,
2,3/2/2016,Lead,4,Copper,60,CHURCH ST   ,FLINT,48502,FS0389,Copper,BATHROOM
2,3/2/2016,Lead,4,Copper,210,CLOVERDALE PL   ,FLINT,48503,FS0565,Copper,BATHROOM
2,3/2/2016,Lead,4,Copper,50,WESTCOMBE AVE   ,FLINT,48503,FS0608,Copper,KITCHEN
2,3/4/2016,Lead,4,Copper,0,NORBERT ST   ,FLINT,48504,FS0867,Copper,BATHROOM UPSTAIRS
2,3/2/2016,Lead,4,Copper,0,MALLERY ST   ,FLINT,48504,FS0983,Copper,
2,3/2/2016,Lead,4,Copper,130,CLAIRMONT ST   ,FLINT,48503,FS1125,Copper,KITCHEN
2,3/2/2016,Lead,4,Copper,120,W JACKSON AVE  ,FLINT,48505,FS1381,Copper,KITCHEN
2,3/2/2016,Lead,4,Copper,0,LAFAYETTE ST   ,FLINT,48503,FS1983,Copper,KITCHEN
2,3/4/2016,Lead,4,Copper,50,STARKWEATHER ST   ,FLINT,48506,FS2127,Copper,
2,3/4/2016,Lead,4,Copper,180,CRESTBROOK LN   ,FLINT,48507,FS5000,Copper,KITCHEN BATHROOM
2,3/2/2016,Lead,5,Copper,0,NELSON ST   ,FLINT,48503,FS0162,Copper,BATHROOM
2,3/2/2016,Lead,5,Copper,150,KENNELWORTH AVE   ,FLINT,48503,FS0171,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS0285,Copper,BATHROOM
2,3/2/2016,Lead,5,Copper,0,OKLAHOMA AVE   ,FLINT,48506,FS0328,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,70,SLOAN ST   ,FLINT,48504,FS0360,Copper,BATHROOM
2,3/2/2016,Lead,5,Copper,180,SLOAN ST   ,FLINT,48504,FS0363,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,60,COPEMAN BLVD   ,FLINT,48504,FS0538,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,50,PIERCE ST   ,FLINT,48503,FS1043,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,0,BRANDON ST   ,FLINT,48503,FS1205,Copper,KITCHEN
2,3/1/2016,Lead,5,Copper,0,PETTIBONE AVE   ,FLINT,48507,FS1291,Copper,KITCHEN
2,3/3/2016,Lead,5,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS1417,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1633,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,0,KENSINGTON AVE   ,FLINT,48503,FS1771,Copper,
2,3/2/2016,Lead,5,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS2123,Copper,KITCHEN
2,3/3/2016,Lead,5,Copper,0,FRANK ST   ,FLINT,48504,FS2260,Copper,BATHROOM
2,3/2/2016,Lead,5,Copper,60,FRANK ST   ,FLINT,48504,FS2313,Copper,KITCHEN
2,3/2/2016,Lead,5,Copper,0,LINWOOD AVE   ,FLINT,48503,FS2324,Copper,KITCHEN
2,3/1/2016,Lead,5,Copper,0,W ATHERTON RD  ,FLINT,48507,FS2671,Copper,BATHROOM
2,3/6/2016,Lead,5,Copper,120,FERNDALE PL   ,FLINT,48503,FS5001,Copper,KITCHEN
2,3/2/2016,Lead,6,Copper,50,W YORK AVE  ,FLINT,48505,FS0154,Copper,BATHROOM
2,3/2/2016,Lead,6,Copper,0,CRAPO ST   ,FLINT,48503,FS0273,Copper,BATHROOM
2,3/2/2016,Lead,6,Copper,0,COVENTRY CT   ,FLINT,48503,FS0372,Copper,BATHROOM
2,3/2/2016,Lead,6,Copper,50,HILLS ST   ,FLINT,48503,FS1078,Copper,KITCHEN
2,3/2/2016,Lead,6,Copper,0,LARCHMONT ST   ,FLINT,48503,FS1227,Copper,KITCHEN
2,3/3/2016,Lead,6,Copper,150,MASON ST   ,FLINT,48505,FS1439,Copper,KITCHEN
2,3/7/2016,Lead,6,Copper,0,WHITNEY AVE   ,FLINT,48532,FS1580,Copper,KITCHEN
2,3/2/2016,Lead,6,Copper,220,E HOBSON AVE  ,FLINT,48505,FS2032,Copper,BATHROOM
2,3/2/2016,Lead,6,Copper,90,PIERCE ST   ,FLINT,48503,FS2311,Copper,KITCHEN
2,3/2/2016,Lead,7,Copper,0,E MOORE ST  ,FLINT,48505,FS0018,Copper,BATHROOM
2,3/2/2016,Lead,7,Copper,70,BUCKINGHAM AVE   ,FLINT,48507,FS0230,Copper,KITCHEN
2,3/2/2016,Lead,7,Copper,70,PIERCE ST   ,FLINT,48503,FS0307,Copper,KITCHEN
2,3/3/2016,Lead,7,Copper,360,SENECA ST   ,FLINT,48504,FS0412,Copper,
2,3/10/2016,Lead,7,Copper,60,HOGARTH AVE   ,FLINT,48532,FS1147,Copper,BATHROOM
2,3/2/2016,Lead,7,Copper,70,JANE AVE   ,FLINT,48506,FS1730,Copper,
2,3/7/2016,Lead,7,Copper,80,HOGARTH AVE   ,FLINT,48532,FS2018,Copper,KITCHEN
2,3/2/2016,Lead,8,Copper,60,LESLIE CT   ,FLINT,48504,FS0141,Copper,KITCHEN
2,3/2/2016,Lead,8,Copper,0,E RUTH AVE  ,FLINT,48505,FS0314,Copper,
2,3/2/2016,Lead,8,Copper,290,HERRICK ST   ,FLINT,48532,FS1070,Copper,BATHROOM
2,3/4/2016,Lead,8,Copper,50,E CARPENTER RD  ,FLINT,48505,FS1208,Copper,KITCHEN
2,3/2/2016,Lead,8,Copper,120,W YORK AVE  ,FLINT,48505,FS1326,Copper,BATHROOM
2,3/2/2016,Lead,8,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1749,Copper,BATHROOM
2,3/2/2016,Lead,9,Copper,140,E RUSSELL AVE  ,FLINT,48505,FS0004,Copper,BATHROOM
2,3/2/2016,Lead,9,Copper,0,W ELDRIDGE AVE  ,FLINT,48505,FS0028,Copper,KITCHEN
2,3/2/2016,Lead,9,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0432,Copper,
2,3/2/2016,Lead,9,Copper,0,PENNSYLVANIA AVE   ,FLINT,48506,FS1682,Copper,
2,3/4/2016,Lead,10,Copper,230,BERKLEY ST   ,FLINT,48504,FS0108,Copper,KITCHEN
2,3/2/2016,Lead,10,Copper,290,COPEMAN BLVD   ,FLINT,48504,FS0427,Copper,KITCHEN
2,3/6/2016,Lead,10,Copper,230,HURON ST   ,FLINT,48507,FS1317,Copper,KITCHEN
2,3/6/2016,Lead,10,Copper,50,HERRICK ST   ,FLINT,48532,FS1437,Copper,BATHROOM
2,3/7/2016,Lead,10,Copper,150,MASON ST   ,FLINT,48505,FS1439,Copper,KITCHEN
2,3/2/2016,Lead,10,Copper,0,COLLINGWOOD PKWY   ,FLINT,48503,FS1606,Copper,BATHROOM
2,3/2/2016,Lead,12,Copper,0,LIPPINCOTT BLVD   ,FLINT,48503,FS0311,Copper,
2,3/2/2016,Lead,12,Copper,230,BRENTWOOD DR   ,FLINT,48503,FS0641,Copper,KITCHEN
2,3/2/2016,Lead,12,Copper,100,HOLLY AVE   ,FLINT,48506,FS2346,Copper,KITCHEN
2,3/2/2016,Lead,13,Copper,140,N BALLENGER HWY  ,FLINT,48504,FS0543,Copper,KITCHEN
2,3/4/2016,Lead,13,Copper,130,BARTH ST   ,FLINT,48504,FS2718,Copper,BATHROOM
2,3/2/2016,Lead,14,Copper,100,WELCH BLVD   ,FLINT,48504,FS0044,Copper,
2,3/4/2016,Lead,14,Copper,120,BLUEBERRY LN   ,FLINT,48507,FS2733,Copper,KITCHEN
2,3/2/2016,Lead,15,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS1289,Copper,BATHROOM
2,3/4/2016,Lead,15,Copper,130,YALE ST   ,FLINT,48503,FS2701,Copper,KITCHEN
2,3/2/2016,Lead,16,Copper,90,E COURT ST  ,FLINT,48503,FS1895,Copper,KITCHEN
2,3/2/2016,Lead,17,Copper,80,CASSIUS ST   ,FLINT,48505,FS1690,Copper,BATHROOM
2,3/3/2016,Lead,18,Copper,0,MT ELLIOTT AVE  ,FLINT,48504,FS0046,Copper,KITCHEN
2,3/2/2016,Lead,18,Copper,230,BEECHER RD   ,FLINT,48503,FS0373,Copper,KITCHEN
2,3/2/2016,Lead,19,Copper,330,SENECA ST   ,FLINT,48504,FS0428,Copper,KITCHEN
2,3/4/2016,Lead,20,Copper,0,LANDON ST   ,FLINT,48504,FS2736,Copper,KITCHEN
2,3/2/2016,Lead,21,Copper,60,CHURCHILL AVE   ,FLINT,48506,FS0054,Copper,KITCHEN
2,3/3/2016,Lead,21,Copper,80,MAXINE ST   ,FLINT,48503,FS8010,Copper,BATHROOM
2,3/2/2016,Lead,22,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0547,Copper,BATHROOM
2,3/2/2016,Lead,22,Copper,80,WINONA ST   ,FLINT,48504,FS0566,Copper,
2,3/2/2016,Lead,24,Copper,90,BROOKSIDE DR   ,FLINT,48503,FS2703,Copper,BATHROOM
2,3/1/2016,Lead,28,Copper,120,BARTH ST   ,FLINT,48504,FS0604,Copper,KITCHEN
2,3/2/2016,Lead,30,Copper,280,SHERWOOD DR   ,FLINT,48503,FS1444,Copper,BATHROOM
2,3/4/2016,Lead,36,Copper,130,NOLEN DR   ,FLINT,48504,FS2697,Copper,KITCHEN
2,3/2/2016,Lead,38,Copper,240,DALE AVE   ,FLINT,48506,FS2009,Copper,KITCHEN
2,3/2/2016,Lead,38,Copper,130,CHALMERS ST   ,FLINT,48503,FS2060,Copper,KITCHEN
2,3/2/2016,Lead,43,Copper,220,HOGARTH AVE   ,FLINT,48503,FS0993,Copper,KITCHEN
2,3/2/2016,Lead,43,Copper,430,HILLS ST   ,FLINT,48503,FS2303,Copper,KITCHEN
2,3/3/2016,Lead,44,Copper,0,BARNEY AVE   ,FLINT,48503,FS2685,Copper,KITCHEN
2,3/1/2016,Lead,49,Copper,450,BARRIE AVE   ,FLINT,48507,FS2689,Copper,KITCHEN
2,3/2/2016,Lead,57,Copper,140,E COURT ST  ,FLINT,48503,FS0288,Copper,BATHROOM
2,3/6/2016,Lead,66,Copper,90,ARROW LN   ,FLINT,48507,FS2676,Copper,
2,3/6/2016,Lead,67,Copper,70,W PATERSON ST  ,FLINT,48503,FS2716,Copper,KITCHEN
2,3/2/2016,Lead,72,Copper,70,CEDAR ST APT 1 ,FLINT,48503,FS1144,Copper,KITCHEN
2,3/2/2016,Lead,82,Copper,380,NORBERT ST   ,FLINT,48504,FS0086,Copper,
2,3/3/2016,Lead,85,Copper,150,E COURT ST  ,FLINT,48503,FS2037,Copper,
2,3/2/2016,Lead,98,Copper,1570,N STEVENSON ST  ,FLINT,48504,FS0510,Copper,
2,3/2/2016,Lead,117,Copper,110,HILLS ST   ,FLINT,48503,FS1664,Copper,
2,3/7/2016,Lead,140,Copper,110,WINONA ST   ,FLINT,48504,FS0589,Copper,KITCHEN
2,3/6/2016,Lead,164,Copper,2600,HELBER ST   ,FLINT,48504,FS0714,Copper,KITCHEN
2,3/2/2016,Lead,279,Copper,150,BLANCHARD AVE   ,FLINT,48503,FS1445,Copper,BATHROOM
2,3/2/2016,Lead,0,Copper,0,MONTANA AVE   ,FLINT,48506,FS0022,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,WYOMING AVE   ,FLINT,48506,FS0023,Galvanized,KITCHEN
2,3/3/2016,Lead,0,Copper,0,EDWARDS AVE   ,FLINT,48505,FS0025,Galvanized,
2,3/2/2016,Lead,0,Copper,50,MT ELLIOTT AVE  ,FLINT,48504,FS0050,Galvanized,
2,3/2/2016,Lead,0,Copper,100,BENNETT AVE   ,FLINT,48506,FS0075,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,50,BARTH ST   ,FLINT,48504,FS0087,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,FRANK ST   ,FLINT,48504,FS0093,Galvanized,
2,3/7/2016,Lead,0,Copper,0,MASON ST   ,FLINT,48503,FS0113,Galvanized,BATHROOM
2,3/2/2016,Lead,0,Copper,0,GIBSON ST   ,FLINT,48503,FS0191,Galvanized,KITCHEN
2,3/9/2016,Lead,0,Copper,0,BLOOR AVE   ,FLINT,48507,FS0225,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,E TOBIAS ST  ,FLINT,48503,FS0226,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,E TOBIAS ST  ,FLINT,48503,FS0226,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,MONROE ST   ,FLINT,48503,FS0240,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,BROWN ST   ,FLINT,48503,FS0268,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,CHURCH ST   ,FLINT,48503,FS0396,Galvanized,
2,3/2/2016,Lead,0,Copper,90,COPEMAN BLVD   ,FLINT,48504,FS0532,Galvanized,KITCHEN
2,3/7/2016,Lead,0,Copper,0,MACKIN RD   ,FLINT,48504,FS0688,Galvanized,
2,3/9/2016,Lead,0,Copper,80,NORBERT ST   ,FLINT,48504,FS0903,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,NEW YORK AVE  ,FLINT,48506,FS1074,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,DURAND ST   ,FLINT,48503,FS1080,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,E TOBIAS ST  ,FLINT,48503,FS1334,Galvanized,KITCHEN
2,3/3/2016,Lead,0,Copper,110,ROOME CT   ,FLINT,48503,FS1336,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,E BAKER ST  ,FLINT,48505,FS1357,Galvanized,
2,3/2/2016,Lead,0,Copper,0,GREEN ST   ,FLINT,48503,FS1358,Galvanized,KITCHEN
2,3/4/2016,Lead,0,Copper,0,DUPONT ST   ,FLINT,48504,FS1422,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,60,AVENUE B   ,FLINT,48503,FS1523,Galvanized,KITCHEN
2,3/6/2016,Lead,0,Copper,0,E GENESEE ST  ,FLINT,48505,FS1554,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1630,Galvanized,BATHROOM
2,3/2/2016,Lead,0,Copper,150,WINONA ST   ,FLINT,48504,FS1641,Galvanized,BATHROOM
2,3/2/2016,Lead,0,Copper,0,BARTH ST   ,FLINT,48504,FS1665,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,CASSIUS ST   ,FLINT,48505,FS1700,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,BROWN ST   ,FLINT,48503,FS1745,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,60,GREENFIELD AVE   ,FLINT,48503,FS1982,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS2004,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS2029,Galvanized,BATHROOM
2,3/6/2016,Lead,0,Copper,0,FRANK ST   ,FLINT,48504,FS2046,Galvanized,
2,3/6/2016,Lead,0,Copper,0,HOGARTH AVE   ,FLINT,48503,FS2200,Galvanized,KITCHEN
2,3/4/2016,Lead,0,Copper,0,GARLAND ST   ,FLINT,48503,FS2231,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,E BAKER ST  ,FLINT,48505,FS2232,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS2300,Galvanized,KITCHEN
2,3/4/2016,Lead,0,Copper,230,PIERCE ST   ,FLINT,48503,FS2318,Galvanized,KITCHEN
2,3/2/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS2323,Galvanized,KITCHEN
2,3/6/2016,Lead,0,Copper,0,E GENESEE ST  ,FLINT,48505,FS2659,Galvanized,KITCHEN
2,3/4/2016,Lead,1,Copper,80,W HAMILTON AVE  ,FLINT,48504,FS0045,Galvanized,KITCHEN
2,3/2/2016,Lead,1,Copper,0,MT ELLIOTT AVE  ,FLINT,48504,FS0049,Galvanized,BATHROOM
2,3/2/2016,Lead,1,Copper,90,W HAMILTON AVE  ,FLINT,48503,FS0124,Galvanized,KITCHEN
2,3/2/2016,Lead,1,Copper,0,JANE AVE   ,FLINT,48506,FS1738,Galvanized,KITCHEN
2,3/4/2016,Lead,1,Copper,130,BLANCHARD AVE   ,FLINT,48503,FS1761,Galvanized,KITCHEN
2,3/6/2016,Lead,1,Copper,0,E EDDINGTON AVE  ,FLINT,48503,FS2003,Galvanized,
2,3/2/2016,Lead,1,Copper,80,E MOORE ST  ,FLINT,48505,FS2571,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,70,BILLINGS ST   ,FLINT,48505,FS0012,Galvanized,
2,3/2/2016,Lead,2,Copper,0,BENNETT AVE   ,FLINT,48506,FS0074,Galvanized,KITCHEN
2,3/4/2016,Lead,2,Copper,60,BEARD ST   ,FLINT,48503,FS0177,Galvanized,KITCHEN
2,3/3/2016,Lead,2,Copper,100,WOODSIDE DR   ,FLINT,48503,FS0178,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,70,CROMWELL AVE   ,FLINT,48503,FS0184,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,BARNEY AVE   ,FLINT,48503,FS0254,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,W PATERSON ST  ,FLINT,48504,FS0340,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,WELCH BLVD   ,FLINT,48504,FS0379,Galvanized,BATHROOM
2,3/3/2016,Lead,2,Copper,0,MACKIN RD   ,FLINT,48504,FS0410,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,100,MASON ST   ,FLINT,48505,FS1060,Galvanized,BATHROOM
2,3/2/2016,Lead,2,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1260,Galvanized,BATHROOM
2,3/2/2016,Lead,2,Copper,80,CLAIRMONT ST   ,FLINT,48503,FS1384,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,BROWN ST   ,FLINT,48503,FS1576,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,PIERCE ST   ,FLINT,48503,FS1599,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1642,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,HILLS ST   ,FLINT,48503,FS1675,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,170,E BAKER ST  ,FLINT,48505,FS1980,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,MAPLEWOOD AVE   ,FLINT,48506,FS2015,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,0,E GENESEE ST  ,FLINT,48505,FS2043,Galvanized,KITCHEN
2,3/2/2016,Lead,2,Copper,140,BRANDON ST   ,FLINT,48503,FS2228,Galvanized,KITCHEN
2,3/7/2016,Lead,2,Copper,90,STOCKER AVE   ,FLINT,48503,FS2398,Galvanized,BATHROOM
2,3/2/2016,Lead,2,Copper,0,IRENE AVE   ,FLINT,48503,FS2497,Galvanized,KITCHEN
2,3/7/2016,Lead,2,Copper,0,DICKINSON ST   ,FLINT,48504,FS2710,Galvanized,KITCHEN
2,3/8/2016,Lead,2,Copper,220,PERRY ST   ,FLINT,48504,FS2734,Galvanized,BATHROOM
2,3/2/2016,Lead,3,Copper,0,WOLCOTT ST   ,FLINT,48504,FS0079,Galvanized,BATHROOM
2,3/2/2016,Lead,3,Copper,0,MIDDLETON ST   ,FLINT,48503,FS0206,Galvanized,KITCHEN
2,3/3/2016,Lead,3,Copper,0,BARTH ST   ,FLINT,48504,FS0638,Galvanized,KITCHEN
2,3/2/2016,Lead,3,Copper,0,MOUNTAIN AVE   ,FLINT,48503,FS1000,Galvanized,KITCHEN
2,3/2/2016,Lead,3,Copper,0,OLIVER ST   ,FLINT,48503,FS1170,Galvanized,
2,3/2/2016,Lead,3,Copper,0,CEDAR ST   ,FLINT,48503,FS1962,Galvanized,KITCHEN
2,3/2/2016,Lead,3,Copper,0,CEDAR ST   ,FLINT,48503,FS2225,Galvanized,KITCHEN
2,3/2/2016,Lead,3,Copper,430,THOMAS ST   ,FLINT,48504,FS2330,Galvanized,KITCHEN
2,3/3/2016,Lead,4,Copper,290,ADAMS AVE   ,FLINT,48505,FS0112,Galvanized,
2,3/2/2016,Lead,4,Copper,50,WHITNEY AVE   ,FLINT,48532,FS1075,Galvanized,KITCHEN
2,3/2/2016,Lead,4,Copper,0,EDWIN AVE   ,FLINT,48505,FS1087,Galvanized,KITCHEN
2,3/8/2016,Lead,4,Copper,120,MATHEWSON ST   ,FLINT,48504,FS1540,Galvanized,KITCHEN
2,3/2/2016,Lead,4,Copper,0,GREEN ST   ,FLINT,48503,FS1900,Galvanized,KITCHEN
2,3/2/2016,Lead,4,Copper,120,E MC CLELLAN ST ,FLINT,48505,FS2131,Galvanized,BATHROOM
2,3/7/2016,Lead,4,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS2165,Galvanized,KITCHEN
2,3/2/2016,Lead,4,Copper,120,CRESCENT DR   ,FLINT,48503,FS2306,Galvanized,BATHROOM
2,3/2/2016,Lead,5,Copper,0,KNAPP AVE   ,FLINT,48503,FS0202,Galvanized,KITCHEN
2,3/2/2016,Lead,5,Copper,0,W JACKSON AVE APT 1,FLINT,48505,FS1126,Galvanized,
2,3/6/2016,Lead,5,Copper,0,E LIVINGSTON DR  ,FLINT,48503,FS1362,Galvanized,KITCHEN
2,3/2/2016,Lead,5,Copper,0,E MC CLELLAN ST ,FLINT,48505,FS1974,Galvanized,KITCHEN
2,3/4/2016,Lead,6,Copper,0,BELLE AVE   ,FLINT,48506,FS1747,Galvanized,BATHROOM
2,3/2/2016,Lead,6,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2302,Galvanized,KITCHEN
2,3/2/2016,Lead,6,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS2376,Galvanized,KITCHEN
2,3/2/2016,Lead,7,Copper,0,FRANK ST   ,FLINT,48504,FS0368,Galvanized,KITCHEN
2,3/2/2016,Lead,7,Copper,230,GREEN ST   ,FLINT,48503,FS1893,Galvanized,
2,3/2/2016,Lead,7,Copper,110,W JACKSON AVE  ,FLINT,48505,FS2163,Galvanized,
2,3/2/2016,Lead,8,Copper,80,W CARPENTER RD  ,FLINT,48505,FS0144,Galvanized,
2,3/3/2016,Lead,8,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS1520,Galvanized,
2,3/2/2016,Lead,9,Copper,90,FIELDING ST   ,FLINT,48503,FS0204,Galvanized,KITCHEN
2,3/2/2016,Lead,9,Copper,50,E DEWEY ST APT 2,FLINT,48505,FS8002,Galvanized,KITCHEN
2,3/6/2016,Lead,10,Copper,270,E BAKER ST  ,FLINT,48505,FS1363,Galvanized,KITCHEN
